incident_id,channel,segment,start_time,end_time,duration_sec,n_events,peak_anomaly_score,mean_anomaly_score,spacecraft_incident_id
CADC0888_1677_002,CADC0888,1677,2022-06-02T11:31:07.000000Z,2022-06-02T11:32:07.000000Z,60.0,6,0.6260000000000001,0.4312738095238095,1017
CADC0888_1678_002,CADC0888,1678,2022-06-02T11:36:22.000000Z,2022-06-02T11:36:22.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1021
CADC0888_1678_003,CADC0888,1678,2022-06-02T11:37:32.000000Z,2022-06-02T11:39:17.000000Z,105.0,11,0.5703333333333335,0.38745021645021643,1022
CADC0888_1679_002,CADC0888,1679,2022-06-02T11:40:12.000000Z,2022-06-02T11:41:07.000000Z,55.0,4,0.5382857142857145,0.39703367079550644,1024
CADC0888_1679_003,CADC0888,1679,2022-06-02T11:43:52.000000Z,2022-06-02T11:43:52.000000Z,0.0,1,0.4279999999999999,0.4279999999999999,1026
CADC0888_1680_002,CADC0888,1680,2022-06-02T11:45:52.000000Z,2022-06-02T11:45:52.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1027
CADC0888_1680_003,CADC0888,1680,2022-06-02T11:47:22.000000Z,2022-06-02T11:48:17.000000Z,55.0,6,0.5423333333333333,0.4440555555555555,1028
CADC0888_1681_002,CADC0888,1681,2022-06-02T11:49:52.000000Z,2022-06-02T11:49:52.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1030
CADC0888_1681_003,CADC0888,1681,2022-06-02T11:51:07.000000Z,2022-06-02T11:52:12.000000Z,65.0,3,0.4492857142857143,0.3827037037037037,1031
CADC0888_1682_002,CADC0888,1682,2022-06-02T11:55:57.000000Z,2022-06-02T11:55:57.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1034
CADC0888_1682_003,CADC0888,1682,2022-06-02T11:57:07.000000Z,2022-06-02T11:58:37.000000Z,90.0,6,0.5909642857142856,0.4403175851925852,1035
CADC0888_1683_002,CADC0888,1683,2022-06-02T12:00:27.000000Z,2022-06-02T12:00:27.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1037
CADC0888_1684_002,CADC0888,1684,2022-06-02T12:06:17.000000Z,2022-06-02T12:06:17.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1040
CADC0888_1684_003,CADC0888,1684,2022-06-02T12:08:22.000000Z,2022-06-02T12:09:17.000000Z,55.0,9,0.5294523809523809,0.4118920585587252,1041
CADC0888_1685_002,CADC0888,1685,2022-06-02T12:10:37.000000Z,2022-06-02T12:10:37.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1043
CADC0888_1685_003,CADC0888,1685,2022-06-02T12:12:17.000000Z,2022-06-02T12:13:27.000000Z,70.0,7,0.6639999999999999,0.5520238095238096,1044
CADC0888_1685_004,CADC0888,1685,2022-06-02T12:14:47.000000Z,2022-06-02T12:14:47.000000Z,0.0,1,0.34,0.34,1045
CADC0888_1686_002,CADC0888,1686,2022-06-02T12:17:02.000000Z,2022-06-02T12:17:02.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1046
CADC0888_1686_003,CADC0888,1686,2022-06-02T12:18:12.000000Z,2022-06-02T12:19:47.000000Z,95.0,12,0.9383333333333332,0.5268670005154785,1047
CADC0888_1687_002,CADC0888,1687,2022-06-02T12:20:47.000000Z,2022-06-02T12:20:47.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1048
CADC0888_1687_003,CADC0888,1687,2022-06-02T12:22:42.000000Z,2022-06-02T12:23:02.000000Z,20.0,2,0.5095952380952381,0.43196428571428575,1049
CADC0888_1688_002,CADC0888,1688,2022-06-02T12:26:57.000000Z,2022-06-02T12:26:57.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1052
CADC0888_1688_003,CADC0888,1688,2022-06-02T12:28:17.000000Z,2022-06-02T12:30:22.000000Z,125.0,7,0.5706190476190478,0.4233028823900673,1053
CADC0888_1689_002,CADC0888,1689,2022-06-02T12:30:57.000000Z,2022-06-02T12:33:37.000000Z,160.0,8,0.5203106060606063,0.38218575609459454,1054
CADC0888_1689_003,CADC0888,1689,2022-06-02T12:34:57.000000Z,2022-06-02T12:34:57.000000Z,0.0,1,0.4173333333333335,0.4173333333333335,1057
CADC0888_1689_004,CADC0888,1689,2022-06-02T12:36:27.000000Z,2022-06-02T12:37:12.000000Z,45.0,2,0.3176241355569672,0.3123759199251723,1058
CADC0888_1690_002,CADC0888,1690,2022-06-02T12:37:42.000000Z,2022-06-02T12:37:42.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1059
CADC0888_1690_003,CADC0888,1690,2022-06-02T12:38:47.000000Z,2022-06-02T12:41:57.000000Z,190.0,30,0.995,0.7835136914011912,1060
CADC0888_1691_002,CADC0888,1691,2022-06-02T12:44:22.000000Z,2022-06-02T12:48:47.000000Z,265.0,10,0.5352857142857144,0.4188173132423132,1064
CADC0888_1692_002,CADC0888,1692,2022-06-02T12:50:42.000000Z,2022-06-02T12:53:02.000000Z,140.0,7,0.5306666666666666,0.3555862706813669,1067
CADC0888_1692_003,CADC0888,1692,2022-06-02T12:55:02.000000Z,2022-06-02T12:55:12.000000Z,10.0,2,0.3176241355569672,0.3176241355569672,1069
CADC0888_1693_002,CADC0888,1693,2022-06-02T12:55:32.000000Z,2022-06-02T12:55:32.000000Z,0.0,1,0.3454040619815841,0.3454040619815841,1070
CADC0888_1693_003,CADC0888,1693,2022-06-02T12:56:57.000000Z,2022-06-02T12:57:42.000000Z,45.0,5,0.4320033022533022,0.3997699410251344,1071
CADC0888_1693_004,CADC0888,1693,2022-06-02T13:00:47.000000Z,2022-06-02T13:01:07.000000Z,20.0,3,0.4765453148395723,0.36360024114210904,1072
CADC0888_1694_002,CADC0888,1694,2022-06-02T13:02:02.000000Z,2022-06-02T13:05:37.000000Z,215.0,35,1.0,0.7029473556987358,1073
CADC0888_1695_002,CADC0888,1695,2022-06-02T13:06:52.000000Z,2022-06-02T13:06:52.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1076
CADC0888_1695_003,CADC0888,1695,2022-06-02T13:08:12.000000Z,2022-06-02T13:08:12.000000Z,0.0,1,0.3075532106782105,0.3075532106782105,1077
CADC0888_1696_002,CADC0888,1696,2022-06-02T13:13:07.000000Z,2022-06-02T13:13:07.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1080
CADC0888_1696_003,CADC0888,1696,2022-06-02T13:14:52.000000Z,2022-06-02T13:17:17.000000Z,145.0,30,1.0,0.8456853174603174,1081
CADC0888_1697_002,CADC0888,1697,2022-06-02T13:18:57.000000Z,2022-06-02T13:18:57.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1083
CADC0888_1697_003,CADC0888,1697,2022-06-02T13:20:17.000000Z,2022-06-02T13:21:07.000000Z,50.0,3,0.4809999999999999,0.4161111111111111,1084
CADC0888_1698_002,CADC0888,1698,2022-06-02T13:25:22.000000Z,2022-06-02T13:25:22.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1087
CADC0888_1698_003,CADC0888,1698,2022-06-02T13:26:37.000000Z,2022-06-02T13:30:12.000000Z,215.0,44,1.0,0.747991432178932,1088
CADC0888_1699_002,CADC0888,1699,2022-06-02T13:32:22.000000Z,2022-06-02T13:32:22.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1091
CADC0888_1699_003,CADC0888,1699,2022-06-02T13:34:02.000000Z,2022-06-02T13:36:57.000000Z,175.0,21,0.88,0.5878108998791298,1092
CADC0888_1700_002,CADC0888,1700,2022-06-02T13:38:47.000000Z,2022-06-02T13:38:47.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1094
CADC0888_1700_003,CADC0888,1700,2022-06-02T13:40:22.000000Z,2022-06-02T13:43:12.000000Z,170.0,22,0.8441666666666666,0.5432348484848485,1095
CADC0888_1701_002,CADC0888,1701,2022-06-02T13:45:17.000000Z,2022-06-02T13:45:17.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1097
CADC0888_1701_003,CADC0888,1701,2022-06-02T13:47:02.000000Z,2022-06-02T13:47:02.000000Z,0.0,1,0.3203333333333333,0.3203333333333333,1098
CADC0888_1701_004,CADC0888,1701,2022-06-02T13:48:17.000000Z,2022-06-02T13:49:57.000000Z,100.0,3,0.5025,0.4116726791726791,1099
CADC0888_1702_002,CADC0888,1702,2022-06-02T13:51:27.000000Z,2022-06-02T13:51:27.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1101
CADC0888_1702_003,CADC0888,1702,2022-06-02T13:52:57.000000Z,2022-06-02T13:56:17.000000Z,200.0,41,1.0,0.6601287180931594,1102
CADC0888_1703_002,CADC0888,1703,2022-06-02T13:57:07.000000Z,2022-06-02T13:57:07.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1104
CADC0888_1703_003,CADC0888,1703,2022-06-02T13:58:12.000000Z,2022-06-02T13:58:47.000000Z,35.0,2,0.5461666666666667,0.5411011904761904,1105
CADC0888_1703_004,CADC0888,1703,2022-06-02T14:01:02.000000Z,2022-06-02T14:01:32.000000Z,30.0,3,0.522047619047619,0.41528066333588765,1107
CADC0888_1704_002,CADC0888,1704,2022-06-02T14:03:07.000000Z,2022-06-02T14:03:07.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1108
CADC0888_1704_003,CADC0888,1704,2022-06-02T14:04:22.000000Z,2022-06-02T14:04:52.000000Z,30.0,3,0.69,0.643611111111111,1109
CADC0888_1704_004,CADC0888,1704,2022-06-02T14:06:57.000000Z,2022-06-02T14:08:07.000000Z,70.0,11,0.93,0.6279740259740261,1111
CADC0888_1704_005,CADC0888,1704,2022-06-02T14:09:27.000000Z,2022-06-02T14:09:27.000000Z,0.0,1,0.4241937599437599,0.4241937599437599,1113
CADC0888_1705_002,CADC0888,1705,2022-06-02T14:09:57.000000Z,2022-06-02T14:10:17.000000Z,20.0,2,0.4047392243495185,0.3559334643214479,1114
CADC0888_1705_003,CADC0888,1705,2022-06-02T14:15:02.000000Z,2022-06-02T14:15:02.000000Z,0.0,1,0.3117798706287762,0.3117798706287762,1117
CADC0888_1706_002,CADC0888,1706,2022-06-02T14:16:37.000000Z,2022-06-02T14:19:17.000000Z,160.0,10,0.4765453148395723,0.34810891479411016,1118
CADC0888_1706_003,CADC0888,1706,2022-06-02T14:21:12.000000Z,2022-06-02T14:21:47.000000Z,35.0,4,0.4923809523809523,0.4290952380952381,1121
CADC0888_1706_004,CADC0888,1706,2022-06-02T14:23:37.000000Z,2022-06-02T14:24:12.000000Z,35.0,5,0.3618932733932734,0.3339466533466532,1122
CADC0888_1707_002,CADC0888,1707,2022-06-02T14:24:42.000000Z,2022-06-02T14:24:42.000000Z,0.0,1,0.3741547049441786,0.3741547049441786,1123
CADC0888_1707_003,CADC0888,1707,2022-06-02T14:25:52.000000Z,2022-06-02T14:28:02.000000Z,130.0,7,0.4629999999999999,0.3800987009022723,1124
CADC0888_1707_004,CADC0888,1707,2022-06-02T14:29:32.000000Z,2022-06-02T14:30:27.000000Z,55.0,2,0.45775,0.3847649353143881,1125
CADC0888_1708_002,CADC0888,1708,2022-06-02T14:31:57.000000Z,2022-06-02T14:37:12.000000Z,315.0,45,1.0,0.6181849232453148,1127
CADC0888_1709_002,CADC0888,1709,2022-06-02T14:37:47.000000Z,2022-06-02T14:39:37.000000Z,110.0,8,0.78,0.5088698415591038,1129
CADC0888_1710_002,CADC0888,1710,2022-06-02T14:43:32.000000Z,2022-06-02T14:46:07.000000Z,155.0,8,0.698047619047619,0.4948030981853102,1132
CADC0888_1710_003,CADC0888,1710,2022-06-02T14:47:57.000000Z,2022-06-02T14:48:32.000000Z,35.0,5,0.522047619047619,0.4554428571428571,1135
CADC0888_1711_002,CADC0888,1711,2022-06-02T14:49:52.000000Z,2022-06-02T14:49:52.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1136
CADC0888_1711_003,CADC0888,1711,2022-06-02T14:51:02.000000Z,2022-06-02T14:51:02.000000Z,0.0,1,0.3751666666666667,0.3751666666666667,1137
CADC0888_1711_004,CADC0888,1711,2022-06-02T14:52:17.000000Z,2022-06-02T14:52:22.000000Z,5.0,2,0.4513333333333333,0.4454166666666667,1138
CADC0888_1711_005,CADC0888,1711,2022-06-02T14:54:12.000000Z,2022-06-02T14:54:32.000000Z,20.0,2,0.4401666666666666,0.4144503968253968,1139
CADC0888_1712_002,CADC0888,1712,2022-06-02T14:56:12.000000Z,2022-06-02T14:56:12.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1140
CADC0888_1712_003,CADC0888,1712,2022-06-02T14:57:57.000000Z,2022-06-02T15:01:47.000000Z,230.0,19,0.83,0.5557380952380951,1141
CADC0888_1713_002,CADC0888,1713,2022-06-02T15:03:17.000000Z,2022-06-02T15:03:17.000000Z,0.0,1,0.3048489688963113,0.3048489688963113,1143
CADC0888_1713_003,CADC0888,1713,2022-06-02T15:08:12.000000Z,2022-06-02T15:08:12.000000Z,0.0,1,0.3255180375180374,0.3255180375180374,1144
CADC0890_1714_002,CADC0890,1714,2022-01-29T08:31:42.000000Z,2022-01-29T08:34:42.000000Z,180.0,37,1.0,0.8626052123552125,451
CADC0890_1715_002,CADC0890,1715,2022-01-29T08:47:01.000000Z,2022-01-29T08:50:58.000000Z,237.0,48,1.0,0.9287535595447158,452
CADC0890_1716_002,CADC0890,1716,2022-01-29T09:35:12.000000Z,2022-01-29T09:38:52.000000Z,220.0,45,1.0,0.8575164584755042,453
CADC0890_1717_002,CADC0890,1717,2022-01-29T10:27:52.000000Z,2022-01-29T10:31:17.000000Z,205.0,42,1.0,0.9104496886719355,458
CADC0890_1718_002,CADC0890,1718,2022-01-29T10:36:02.000000Z,2022-01-29T10:39:17.000000Z,195.0,40,1.0,0.9162968153507354,461
CADC0890_1719_002,CADC0890,1719,2022-01-29T11:21:52.000000Z,2022-01-29T11:24:47.000000Z,175.0,36,1.0,0.8683279097842689,476
CADC0890_1720_002,CADC0890,1720,2022-01-29T11:46:42.000000Z,2022-01-29T11:47:47.000000Z,65.0,9,0.9239335568384238,0.5255115536941377,483
CADC0890_1721_002,CADC0890,1721,2022-01-29T11:50:27.000000Z,2022-01-29T11:51:47.000000Z,80.0,5,0.46,0.35000000000000003,485
CADC0890_1721_003,CADC0890,1721,2022-01-29T11:53:02.000000Z,2022-01-29T11:54:12.000000Z,70.0,6,0.38,0.3499999999999999,486
CADC0890_1722_002,CADC0890,1722,2022-01-29T11:54:47.000000Z,2022-01-29T11:58:02.000000Z,195.0,19,0.9239335568384238,0.5191194706126006,487
CADC0890_1723_002,CADC0890,1723,2022-01-29T11:59:17.000000Z,2022-01-29T12:02:02.000000Z,165.0,34,1.0,0.8402661127318126,489
CADC0890_1724_002,CADC0890,1724,2022-01-29T12:51:27.000000Z,2022-01-29T12:54:42.000000Z,195.0,40,1.0,0.9148239470326238,501
CADC0890_1725_002,CADC0890,1725,2022-01-29T13:11:27.000000Z,2022-01-29T13:14:42.000000Z,195.0,36,1.0,0.7530706197683751,502
CADC0890_1726_002,CADC0890,1726,2022-01-29T15:19:02.000000Z,2022-01-29T15:20:42.000000Z,100.0,21,1.0,0.9152802438749551,525
CADC0890_1727_002,CADC0890,1727,2022-01-29T15:20:57.000000Z,2022-01-29T15:22:27.000000Z,90.0,19,1.0,0.9193976773557438,526
CADC0892_225_002,CADC0892,225,2022-01-27T07:16:11.000000Z,2022-01-27T07:16:11.000000Z,0.0,1,0.4052258766768651,0.4052258766768651,187
CADC0892_226_002,CADC0892,226,2022-01-27T07:20:26.000000Z,2022-01-27T07:20:26.000000Z,0.0,1,0.38,0.38,188
CADC0892_228_002,CADC0892,228,2022-01-27T07:28:01.000000Z,2022-01-27T07:28:21.000000Z,20.0,4,0.47,0.4125,191
CADC0892_228_003,CADC0892,228,2022-01-27T07:31:01.000000Z,2022-01-27T07:31:01.000000Z,0.0,1,0.33,0.33,193
CADC0892_229_002,CADC0892,229,2022-01-27T07:32:16.000000Z,2022-01-27T07:32:16.000000Z,0.0,1,0.38,0.38,194
CADC0892_229_003,CADC0892,229,2022-01-27T07:33:31.000000Z,2022-01-27T07:33:31.000000Z,0.0,1,0.34,0.34,195
CADC0892_229_004,CADC0892,229,2022-01-27T07:35:56.000000Z,2022-01-27T07:35:56.000000Z,0.0,1,0.43,0.43,196
CADC0892_231_002,CADC0892,231,2022-01-27T07:41:36.000000Z,2022-01-27T07:41:36.000000Z,0.0,1,0.5968092100101986,0.5968092100101986,197
CADC0892_821_002,CADC0892,821,2022-06-01T23:40:48.000000Z,2022-06-01T23:40:48.000000Z,0.0,1,0.3985000000000001,0.3985000000000001,592
CADC0892_821_003,CADC0892,821,2022-06-01T23:43:39.000000Z,2022-06-01T23:43:41.000000Z,2.0,3,0.4187684733567087,0.37354091007032175,594
CADC0892_822_002,CADC0892,822,2022-06-01T23:45:15.000000Z,2022-06-01T23:46:17.000000Z,62.0,8,0.67,0.46293077979663866,595
CADC0892_822_003,CADC0892,822,2022-06-01T23:47:25.000000Z,2022-06-01T23:48:01.000000Z,36.0,2,0.32,0.32,597
CADC0892_823_002,CADC0892,823,2022-06-01T23:53:09.000000Z,2022-06-01T23:54:08.000000Z,59.0,5,0.5348333333333333,0.42339285714285707,601
CADC0892_824_002,CADC0892,824,2022-06-01T23:54:45.000000Z,2022-06-01T23:55:33.000000Z,48.0,6,0.6983333333333333,0.4729384920634921,602
CADC0892_824_003,CADC0892,824,2022-06-01T23:58:03.000000Z,2022-06-01T23:58:28.000000Z,25.0,2,0.349881469979296,0.329940734989648,604
CADC0892_825_002,CADC0892,825,2022-06-02T00:00:55.000000Z,2022-06-02T00:00:55.000000Z,0.0,1,0.32,0.32,605
CADC0892_825_003,CADC0892,825,2022-06-02T00:04:00.000000Z,2022-06-02T00:04:31.000000Z,31.0,4,0.4642142857142856,0.38258702545578477,608
CADC0892_826_002,CADC0892,826,2022-06-02T00:04:39.000000Z,2022-06-02T00:06:30.000000Z,111.0,9,0.4246666666666666,0.3403333333333333,609
CADC0892_826_003,CADC0892,826,2022-06-02T00:07:51.000000Z,2022-06-02T00:07:51.000000Z,0.0,1,0.35,0.35,611
CADC0892_826_004,CADC0892,826,2022-06-02T00:08:59.000000Z,2022-06-02T00:08:59.000000Z,0.0,1,0.4911269841269841,0.4911269841269841,612
CADC0892_827_002,CADC0892,827,2022-06-02T00:09:08.000000Z,2022-06-02T00:12:19.000000Z,191.0,37,0.84,0.4627637896242684,613
CADC0892_828_002,CADC0892,828,2022-06-02T00:13:26.000000Z,2022-06-02T00:16:31.000000Z,185.0,41,0.965,0.495149060413549,615
CADC0892_829_002,CADC0892,829,2022-06-02T00:17:40.000000Z,2022-06-02T00:18:05.000000Z,25.0,3,0.5206666666666667,0.41017124257157206,618
CADC0892_829_003,CADC0892,829,2022-06-02T00:20:36.000000Z,2022-06-02T00:20:36.000000Z,0.0,1,0.3950000000000001,0.3950000000000001,620
CADC0892_831_002,CADC0892,831,2022-06-02T00:25:26.000000Z,2022-06-02T00:26:06.000000Z,40.0,10,0.7374963427377221,0.5389329676071056,622
CADC0892_831_003,CADC0892,831,2022-06-02T00:27:38.000000Z,2022-06-02T00:28:21.000000Z,43.0,5,0.74,0.4875166666666667,624
CADC0892_832_002,CADC0892,832,2022-06-02T00:31:43.000000Z,2022-06-02T00:31:53.000000Z,10.0,4,0.3363394183196362,0.32975456373972717,625
CADC0892_833_002,CADC0892,833,2022-06-02T00:35:49.000000Z,2022-06-02T00:35:53.000000Z,4.0,2,0.5038095238095238,0.49023809523809514,628
CADC0892_834_002,CADC0892,834,2022-06-02T00:37:44.000000Z,2022-06-02T00:37:44.000000Z,0.0,1,0.3794285714285714,0.3794285714285714,629
CADC0892_835_002,CADC0892,835,2022-06-02T00:43:08.000000Z,2022-06-02T00:43:44.000000Z,36.0,4,0.9,0.595,632
CADC0892_836_002,CADC0892,836,2022-06-02T00:46:05.000000Z,2022-06-02T00:46:05.000000Z,0.0,1,0.31,0.31,634
CADC0892_836_003,CADC0892,836,2022-06-02T00:47:40.000000Z,2022-06-02T00:47:44.000000Z,4.0,2,0.4901829004329004,0.4200914502164502,635
CADC0892_838_002,CADC0892,838,2022-06-02T00:54:52.000000Z,2022-06-02T00:55:46.000000Z,54.0,3,0.4162684733567087,0.3667839355633473,641
CADC0892_840_002,CADC0892,840,2022-06-02T01:03:24.000000Z,2022-06-02T01:03:30.000000Z,6.0,2,0.5075,0.45491666666666664,646
CADC0892_841_002,CADC0892,841,2022-06-02T01:04:28.000000Z,2022-06-02T01:06:24.000000Z,116.0,21,0.82,0.4580000000000001,647
CADC0892_842_002,CADC0892,842,2022-06-02T01:08:12.000000Z,2022-06-02T01:08:12.000000Z,0.0,1,0.3261504329004328,0.3261504329004328,650
CADC0892_842_003,CADC0892,842,2022-06-02T01:10:19.000000Z,2022-06-02T01:10:19.000000Z,0.0,1,0.31,0.31,652
CADC0892_843_002,CADC0892,843,2022-06-02T01:12:16.000000Z,2022-06-02T01:12:53.000000Z,37.0,9,0.43,0.3511164021164021,653
CADC0892_846_002,CADC0892,846,2022-06-02T01:21:07.000000Z,2022-06-02T01:21:21.000000Z,14.0,6,0.6603567323481114,0.4256874983848662,660
CADC0892_846_003,CADC0892,846,2022-06-02T01:23:33.000000Z,2022-06-02T01:23:39.000000Z,6.0,2,0.5383181818181817,0.4891590909090908,662
CADC0892_848_002,CADC0892,848,2022-06-02T01:28:02.000000Z,2022-06-02T01:28:42.000000Z,40.0,7,0.5099999999999999,0.42236394557823126,664
CADC0892_848_003,CADC0892,848,2022-06-02T01:30:44.000000Z,2022-06-02T01:30:44.000000Z,0.0,1,0.3,0.3,666
CADC0892_849_002,CADC0892,849,2022-06-02T01:31:57.000000Z,2022-06-02T01:32:24.000000Z,27.0,7,0.4326972650038617,0.3739793146747722,667
CADC0892_849_003,CADC0892,849,2022-06-02T01:34:55.000000Z,2022-06-02T01:35:10.000000Z,15.0,4,0.4289999999999999,0.37070833333333325,669
CADC0892_850_002,CADC0892,850,2022-06-02T01:36:11.000000Z,2022-06-02T01:38:47.000000Z,156.0,9,0.5502857142857143,0.34683659236794856,670
CADC0892_851_002,CADC0892,851,2022-06-02T01:39:35.000000Z,2022-06-02T01:39:40.000000Z,5.0,3,0.33,0.31,672
CADC0892_851_003,CADC0892,851,2022-06-02T01:41:52.000000Z,2022-06-02T01:42:38.000000Z,46.0,5,0.7557539682539681,0.43911746031746024,675
CADC0892_852_002,CADC0892,852,2022-06-02T01:42:41.000000Z,2022-06-02T01:45:33.000000Z,172.0,124,1.0,0.8406817768449499,676
CADC0892_853_002,CADC0892,853,2022-06-02T01:45:34.000000Z,2022-06-02T01:46:43.000000Z,69.0,25,0.97,0.5639447329324275,678
CADC0892_853_003,CADC0892,853,2022-06-02T01:49:01.000000Z,2022-06-02T01:49:23.000000Z,22.0,6,0.7341666666666665,0.4633757845356308,680
CADC0892_854_002,CADC0892,854,2022-06-02T01:49:24.000000Z,2022-06-02T01:51:31.000000Z,127.0,128,1.0,0.791658758709157,681
CADC0892_855_002,CADC0892,855,2022-06-02T01:52:29.000000Z,2022-06-02T01:52:44.000000Z,15.0,4,0.4256190476190477,0.37701500007479444,683
CADC0892_856_002,CADC0892,856,2022-06-02T01:55:46.000000Z,2022-06-02T01:58:21.000000Z,155.0,28,0.86,0.5019866950220228,685
CADC0892_857_002,CADC0892,857,2022-06-02T01:59:03.000000Z,2022-06-02T01:59:03.000000Z,0.0,1,0.3,0.3,687
CADC0892_857_003,CADC0892,857,2022-06-02T02:00:44.000000Z,2022-06-02T02:00:44.000000Z,0.0,1,0.3,0.3,688
CADC0892_858_002,CADC0892,858,2022-06-02T02:02:14.000000Z,2022-06-02T02:02:15.000000Z,1.0,2,0.5129988523054491,0.43017799758129593,689
CADC0892_858_003,CADC0892,858,2022-06-02T02:04:27.000000Z,2022-06-02T02:04:27.000000Z,0.0,1,0.6860238095238096,0.6860238095238096,691
CADC0892_859_002,CADC0892,859,2022-06-02T02:05:38.000000Z,2022-06-02T02:06:48.000000Z,70.0,68,1.0,0.7890392411688257,692
CADC0892_860_002,CADC0892,860,2022-06-02T02:08:35.000000Z,2022-06-02T02:08:35.000000Z,0.0,1,0.47,0.47,694
CADC0892_861_002,CADC0892,861,2022-06-02T02:12:18.000000Z,2022-06-02T02:13:18.000000Z,60.0,41,0.92,0.6167158430999894,696
CADC0892_862_002,CADC0892,862,2022-06-02T02:16:53.000000Z,2022-06-02T02:16:53.000000Z,0.0,1,0.3523506493506494,0.3523506493506494,700
CADC0892_863_002,CADC0892,863,2022-06-02T02:18:43.000000Z,2022-06-02T02:20:19.000000Z,96.0,18,0.77,0.45305291005291015,701
CADC0892_865_002,CADC0892,865,2022-06-02T02:25:21.000000Z,2022-06-02T02:27:04.000000Z,103.0,5,0.58,0.45199999999999996,705
CADC0892_867_002,CADC0892,867,2022-06-02T02:33:26.000000Z,2022-06-02T02:33:26.000000Z,0.0,1,0.3892142857142857,0.3892142857142857,709
CADC0892_868_002,CADC0892,868,2022-06-02T02:35:00.000000Z,2022-06-02T02:35:40.000000Z,40.0,18,0.9,0.5400781872448539,711
CADC0892_870_002,CADC0892,870,2022-06-02T02:41:19.000000Z,2022-06-02T02:42:18.000000Z,59.0,39,1.0,0.6351884781884782,714
CADC0892_871_002,CADC0892,871,2022-06-02T02:43:17.000000Z,2022-06-02T02:45:18.000000Z,121.0,8,0.706547619047619,0.4301934523809524,716
CADC0892_872_002,CADC0892,872,2022-06-02T02:48:47.000000Z,2022-06-02T02:48:47.000000Z,0.0,1,0.34,0.34,719
CADC0892_873_002,CADC0892,873,2022-06-02T02:50:51.000000Z,2022-06-02T02:50:51.000000Z,0.0,1,0.5126190476190476,0.5126190476190476,720
CADC0892_875_002,CADC0892,875,2022-06-02T02:55:55.000000Z,2022-06-02T02:56:35.000000Z,40.0,41,0.98,0.7335874793945095,724
CADC0892_876_002,CADC0892,876,2022-06-02T02:58:11.000000Z,2022-06-02T02:58:21.000000Z,10.0,3,0.4220476190476191,0.3611122596919854,726
CADC0892_876_003,CADC0892,876,2022-06-02T03:00:22.000000Z,2022-06-02T03:00:39.000000Z,17.0,4,0.4187684733567087,0.3723860216580805,728
CADC0892_877_002,CADC0892,877,2022-06-02T03:02:05.000000Z,2022-06-02T03:03:34.000000Z,89.0,79,1.0,0.6978477218988476,729
CADC0892_878_002,CADC0892,878,2022-06-02T03:03:52.000000Z,2022-06-02T03:04:08.000000Z,16.0,8,0.5865000000000001,0.4388482142857143,730
CADC0892_878_003,CADC0892,878,2022-06-02T03:06:45.000000Z,2022-06-02T03:07:17.000000Z,32.0,5,0.4791245965292017,0.4139929564176811,732
CADC0892_879_002,CADC0892,879,2022-06-02T03:07:18.000000Z,2022-06-02T03:07:52.000000Z,34.0,3,0.4741630094043887,0.3766086616781033,733
CADC0892_879_003,CADC0892,879,2022-06-02T03:09:13.000000Z,2022-06-02T03:09:51.000000Z,38.0,2,0.36,0.345,734
CADC0892_880_002,CADC0892,880,2022-06-02T03:10:25.000000Z,2022-06-02T03:10:39.000000Z,14.0,4,0.38,0.33999999999999997,735
CADC0892_880_003,CADC0892,880,2022-06-02T03:12:57.000000Z,2022-06-02T03:12:57.000000Z,0.0,1,0.360095714584892,0.360095714584892,736
CADC0892_881_002,CADC0892,881,2022-06-02T03:13:18.000000Z,2022-06-02T03:14:14.000000Z,56.0,5,0.5811666666666667,0.44568095238095246,737
CADC0892_882_002,CADC0892,882,2022-06-02T03:15:59.000000Z,2022-06-02T03:19:10.000000Z,191.0,151,1.0,0.8192369113334363,739
CADC0892_883_002,CADC0892,883,2022-06-02T03:19:11.000000Z,2022-06-02T03:20:11.000000Z,60.0,26,0.96,0.5731014873086103,742
