spacecraft_incident_id,start_time,end_time,duration_sec,channels_affected,n_channels_affected,n_events_total,peak_anomaly_score,mean_anomaly_score,segments_affected
866,2022-06-02T06:31:37.000000Z,2022-06-02T06:35:52.000000Z,255.0,CADC0872|CADC0888|CADC0894,3,227,0.99,0.5035045775717433,118|1629|1763
867,2022-06-02T06:33:12.000000Z,2022-06-02T06:41:23.000000Z,491.0,CADC0873|CADC0874,2,620,1.0,0.6098213655988535,288|562
868,2022-06-02T06:35:14.000000Z,2022-06-02T06:39:05.000000Z,231.0,CADC0872|CADC0873|CADC0892,3,257,1.0,0.4100693207391114,119|563|930
869,2022-06-02T06:36:27.000000Z,2022-06-02T06:40:27.000000Z,240.0,CADC0888,1,42,0.9783333333333332,0.7647548741822552,1630
870,2022-06-02T06:37:34.000000Z,2022-06-02T06:41:15.000000Z,221.0,CADC0872|CADC0892,2,139,0.79184797031884,0.4038322790228097,120|930
871,2022-06-02T06:39:05.000000Z,2022-06-02T06:42:03.000000Z,178.0,CADC0873|CADC0894,2,178,1.0,0.4100937604758978,564|1764
872,2022-06-02T06:40:57.000000Z,2022-06-02T06:49:24.000000Z,507.0,CADC0872|CADC0874|CADC0888,3,667,1.0,0.6033562454887468,121|289|1631
873,2022-06-02T06:42:07.000000Z,2022-06-02T06:45:04.000000Z,177.0,CADC0873|CADC0892,2,161,0.87,0.38454232440445474,565|931
874,2022-06-02T06:43:22.000000Z,2022-06-02T06:47:15.000000Z,233.0,CADC0872|CADC0888,2,117,0.3927554754939063,0.3906059320231033,122|1631
875,2022-06-02T06:44:37.000000Z,2022-06-02T06:48:04.000000Z,207.0,CADC0873|CADC0888|CADC0892,3,165,0.7574603174603175,0.3770491885865292,566|932|1631
877,2022-06-02T06:47:18.000000Z,2022-06-02T06:51:05.000000Z,227.0,CADC0872|CADC0873|CADC0888|CADC0892,4,280,0.98,0.4071144871289251,123|567|932|1632
878,2022-06-02T06:49:12.000000Z,2022-06-02T06:56:48.000000Z,456.0,CADC0874|CADC0892,2,441,1.0,0.6703265339425115,290|933
879,2022-06-02T06:50:23.000000Z,2022-06-02T06:54:05.000000Z,222.0,CADC0872|CADC0873|CADC0888,3,235,0.4627999344562091,0.37933755777664013,124|568|1633
880,2022-06-02T06:51:27.000000Z,2022-06-02T06:52:52.000000Z,85.0,CADC0892,1,21,0.39,0.34138182166470993,933
881,2022-06-02T06:52:32.000000Z,2022-06-02T06:56:10.000000Z,218.0,CADC0872|CADC0888,2,181,0.99,0.5119340999682382,125|1633
882,2022-06-02T06:54:09.000000Z,2022-06-02T06:56:45.000000Z,156.0,CADC0873,1,129,0.993809113789906,0.4552869939615443,569
883,2022-06-02T06:55:57.000000Z,2022-06-02T07:04:25.000000Z,508.0,CADC0872|CADC0873|CADC0874|CADC0888,4,877,1.0,0.5985008063623438,126|291|570|1634
884,2022-06-02T06:59:22.000000Z,2022-06-02T07:02:59.000000Z,217.0,CADC0872|CADC0873,2,343,1.0,0.5278922791490342,127|571
886,2022-06-02T07:02:13.000000Z,2022-06-02T07:05:14.000000Z,181.0,CADC0872|CADC0888,2,116,0.5521190476190476,0.37941327862520324,128|1635
887,2022-06-02T07:03:18.000000Z,2022-06-02T07:05:50.000000Z,152.0,CADC0873,1,94,0.378602032116657,0.3673622367580171,572
888,2022-06-02T07:04:30.000000Z,2022-06-02T07:11:42.000000Z,432.0,CADC0872|CADC0874|CADC0892,3,619,1.0,0.5958408959594654,129|292|936
889,2022-06-02T07:05:42.000000Z,2022-06-02T07:09:08.000000Z,206.0,CADC0873|CADC0888,2,184,1.0,0.5294215486851201,573|1636
890,2022-06-02T07:08:28.000000Z,2022-06-02T07:12:19.000000Z,231.0,CADC0872|CADC0873,2,207,0.3924445302202744,0.37838955100893445,130|574
891,2022-06-02T07:09:37.000000Z,2022-06-02T07:13:20.000000Z,223.0,CADC0888|CADC0892,2,117,1.0,0.6408703204245847,937|1636
892,2022-06-02T07:11:27.000000Z,2022-06-02T07:19:06.000000Z,459.0,CADC0872|CADC0873|CADC0874|CADC0888,4,800,1.0,0.5310524711540499,131|293|575|1637
893,2022-06-02T07:14:32.000000Z,2022-06-02T07:18:27.000000Z,235.0,CADC0872|CADC0873|CADC0888|CADC0892,4,359,1.0,0.41237380421733594,132|576|938|1637
894,2022-06-02T07:16:32.000000Z,2022-06-02T07:20:47.000000Z,255.0,CADC0888|CADC0892,2,43,1.0,0.8270429992766583,938|1638
895,2022-06-02T07:17:39.000000Z,2022-06-02T07:21:25.000000Z,226.0,CADC0872|CADC0873,2,361,0.3982778635536078,0.3824416134020209,133|577
896,2022-06-02T07:19:10.000000Z,2022-06-02T07:26:21.000000Z,431.0,CADC0874,1,432,1.0,0.6546133987579394,294
897,2022-06-02T07:20:44.000000Z,2022-06-02T07:24:25.000000Z,221.0,CADC0872|CADC0873,2,358,1.0,0.4175767152190221,134|578
898,2022-06-02T07:21:52.000000Z,2022-06-02T07:26:02.000000Z,250.0,CADC0888|CADC0892,2,22,1.0,0.6443004942571917,939|1639
899,2022-06-02T07:23:43.000000Z,2022-06-02T07:27:21.000000Z,218.0,CADC0872|CADC0873,2,347,1.0,0.39505774446887143,135|579
900,2022-06-02T07:25:55.000000Z,2022-06-02T07:33:52.000000Z,477.0,CADC0872|CADC0874|CADC0888|CADC0892,4,640,1.0,0.576486071725929,136|295|940|1640
901,2022-06-02T07:27:23.000000Z,2022-06-02T07:30:29.000000Z,186.0,CADC0873|CADC0892,2,188,0.4993333333333333,0.3731261501723073,580|940
902,2022-06-02T07:29:48.000000Z,2022-06-02T07:33:37.000000Z,229.0,CADC0872|CADC0873|CADC0888|CADC0892,4,372,0.4730833333333333,0.3823567075931443,137|581|941|1640
903,2022-06-02T08:22:13.000000Z,2022-06-02T08:30:07.000000Z,474.0,CADC0874|CADC0892,2,477,1.0,0.6598553279249927,296|942
904,2022-06-02T08:23:28.000000Z,2022-06-02T08:27:24.000000Z,236.0,CADC0872|CADC0873|CADC0888,3,262,0.493620141044602,0.38197347620495886,138|582|1641
905,2022-06-02T08:24:57.000000Z,2022-06-02T08:28:27.000000Z,210.0,CADC0888|CADC0892,2,45,1.0,0.7059970220512969,942|1641
906,2022-06-02T08:26:37.000000Z,2022-06-02T08:30:38.000000Z,241.0,CADC0872|CADC0873,2,389,1.0,0.4875108783502119,139|583
907,2022-06-02T08:29:32.000000Z,2022-06-02T08:38:25.000000Z,533.0,CADC0872|CADC0874|CADC0888,3,661,1.0,0.63266759590118,140|297|1642
908,2022-06-02T08:30:40.000000Z,2022-06-02T08:33:50.000000Z,190.0,CADC0873,1,108,0.3769429024448286,0.3690799745371598,584
909,2022-06-02T08:33:00.000000Z,2022-06-02T08:37:00.000000Z,240.0,CADC0872|CADC0873|CADC0892,3,347,1.0,0.5361498028731997,141|585|944
910,2022-06-02T08:35:07.000000Z,2022-06-02T08:36:37.000000Z,90.0,CADC0888|CADC0892,2,6,0.6666666666666665,0.5495859392604964,944|1643
911,2022-06-02T08:36:09.000000Z,2022-06-02T08:39:30.000000Z,201.0,CADC0872,1,161,0.931518009408982,0.4486535642513825,142
912,2022-06-02T08:37:14.000000Z,2022-06-02T08:40:15.000000Z,181.0,CADC0873|CADC0888,2,106,0.45,0.3686844980877234,586|1643
913,2022-06-02T08:38:15.000000Z,2022-06-02T08:46:05.000000Z,470.0,CADC0874|CADC0892,2,698,1.0,0.700409178318944,298|945
914,2022-06-02T08:39:32.000000Z,2022-06-02T08:43:39.000000Z,247.0,CADC0872|CADC0873|CADC0888,3,396,1.0,0.4877612431938506,143|587|1644
915,2022-06-02T08:42:52.000000Z,2022-06-02T08:47:15.000000Z,263.0,CADC0872|CADC0873,2,248,0.4828743143325634,0.37756057176791397,144|588
916,2022-06-02T08:44:18.000000Z,2022-06-02T08:48:46.000000Z,268.0,CADC0892,1,262,1.0,0.7575923011466905,946
917,2022-06-02T08:46:09.000000Z,2022-06-02T08:54:21.000000Z,492.0,CADC0872|CADC0874|CADC0888,3,657,1.0,0.5975024189644249,145|299|1645
918,2022-06-02T08:47:18.000000Z,2022-06-02T08:50:39.000000Z,201.0,CADC0873,1,170,0.4720005871265206,0.3718418935047025,589
919,2022-06-02T08:49:17.000000Z,2022-06-02T08:53:07.000000Z,230.0,CADC0872|CADC0888,2,198,1.0,0.49905368387095017,146|1645
920,2022-06-02T08:50:42.000000Z,2022-06-02T08:54:04.000000Z,202.0,CADC0873|CADC0888,2,192,1.0,0.43981102558240065,590|1645
921,2022-06-02T08:52:02.000000Z,2022-06-02T08:57:02.000000Z,300.0,CADC0888|CADC0892,2,53,1.0,0.7336975097455726,947|1646
922,2022-06-02T08:53:09.000000Z,2022-06-02T08:57:35.000000Z,266.0,CADC0872|CADC0873,2,387,0.7511803037190588,0.39864533080549247,147|591
923,2022-06-02T08:54:27.000000Z,2022-06-02T09:02:45.000000Z,498.0,CADC0874,1,500,1.0,0.6545610477952885,300
924,2022-06-02T08:56:47.000000Z,2022-06-02T09:00:50.000000Z,243.0,CADC0872|CADC0873,2,378,1.0,0.4214777114490583,148|592
925,2022-06-02T08:58:07.000000Z,2022-06-02T09:03:12.000000Z,305.0,CADC0888|CADC0892,2,53,1.0,0.780972887007354,948|1647
926,2022-06-02T09:00:00.000000Z,2022-06-02T09:04:19.000000Z,259.0,CADC0872|CADC0873,2,391,1.0,0.4124246884191335,149|593
927,2022-06-02T09:02:51.000000Z,2022-06-02T09:12:09.000000Z,558.0,CADC0872|CADC0874,2,776,1.0,0.5929348507917845,150|301
928,2022-06-02T09:04:21.000000Z,2022-06-02T09:07:50.000000Z,209.0,CADC0873|CADC0888|CADC0892,3,214,0.6630895687048879,0.387904162935745,594|949|1648
929,2022-06-02T09:07:02.000000Z,2022-06-02T09:11:38.000000Z,276.0,CADC0872|CADC0873|CADC0892,3,670,1.0,0.5513597694882267,151|595|950
930,2022-06-02T09:09:47.000000Z,2022-06-02T09:13:44.000000Z,237.0,CADC0872|CADC0888,2,162,0.3922932283813618,0.38988352982059304,152|1649
931,2022-06-02T09:11:23.000000Z,2022-06-02T09:20:43.000000Z,560.0,CADC0873|CADC0874,2,691,0.6459675270543095,0.5400587335820035,302|596
932,2022-06-02T09:13:22.000000Z,2022-06-02T09:17:57.000000Z,275.0,CADC0872|CADC0888|CADC0892,3,435,1.0,0.6152674457499223,153|951|1649
933,2022-06-02T09:14:48.000000Z,2022-06-02T09:18:20.000000Z,212.0,CADC0873|CADC0888,2,181,0.3724512454495211,0.3714528079511461,597|1650
934,2022-06-02T09:17:27.000000Z,2022-06-02T09:21:40.000000Z,253.0,CADC0872|CADC0873|CADC0888,3,290,0.4911247910212079,0.3782755900898622,154|598|1650
935,2022-06-02T09:19:15.000000Z,2022-06-02T09:22:43.000000Z,208.0,CADC0888|CADC0892|CADC0894,3,24,0.6893708513708511,0.4319340867814543,952|1650|1765
936,2022-06-02T09:20:44.000000Z,2022-06-02T09:29:16.000000Z,512.0,CADC0872|CADC0873|CADC0874|CADC0888|CADC0892,5,887,1.0,0.5372244042597736,155|303|599|952|1651
937,2022-06-02T09:23:39.000000Z,2022-06-02T09:23:42.000000Z,3.0,CADC0892,1,2,0.360095714584892,0.3509397856950126,952
938,2022-06-02T09:23:44.000000Z,2022-06-02T09:27:38.000000Z,234.0,CADC0872|CADC0892,2,184,0.948,0.41263152865194624,156|953
939,2022-06-02T09:25:08.000000Z,2022-06-02T09:28:34.000000Z,206.0,CADC0873,1,185,0.6680505971237989,0.3899981940438855,600
940,2022-06-02T09:26:52.000000Z,2022-06-02T09:31:38.000000Z,286.0,CADC0872|CADC0888|CADC0892|CADC0894,4,289,0.91,0.40660654353575654,157|953|1652|1766
941,2022-06-02T09:28:36.000000Z,2022-06-02T09:37:33.000000Z,537.0,CADC0873|CADC0874|CADC0888,3,716,0.6999906801943332,0.563385782184383,304|601|1652
942,2022-06-02T09:30:12.000000Z,2022-06-02T09:32:27.000000Z,135.0,CADC0888|CADC0892,2,96,1.0,0.6607989874708625,954|1653
943,2022-06-02T09:31:16.000000Z,2022-06-02T09:35:38.000000Z,262.0,CADC0872|CADC0873,2,409,0.4524258508728384,0.38003042153797784,158|602
944,2022-06-02T09:34:07.000000Z,2022-06-02T09:38:34.000000Z,267.0,CADC0872|CADC0888|CADC0892,3,252,0.95,0.4266840083268365,159|954|1654
945,2022-06-02T09:35:23.000000Z,2022-06-02T09:42:18.000000Z,415.0,CADC0873|CADC0888|CADC0892|CADC0894,4,633,1.0,0.6022143735188956,603|955|1654|1767
946,2022-06-02T09:37:34.000000Z,2022-06-02T09:46:45.000000Z,551.0,CADC0874,1,552,1.0,0.6875080407519846,305
947,2022-06-02T09:38:36.000000Z,2022-06-02T09:42:20.000000Z,224.0,CADC0872|CADC0888,2,226,1.0,0.4256530630067437,160|1654
948,2022-06-02T09:39:41.000000Z,2022-06-02T09:43:09.000000Z,208.0,CADC0873|CADC0888,2,214,1.0,0.4178882268697999,604|1655
949,2022-06-02T09:42:22.000000Z,2022-06-02T09:48:40.000000Z,378.0,CADC0872|CADC0873|CADC0892,3,597,1.0,0.4322145483357591,161|605|956
950,2022-06-02T09:46:18.000000Z,2022-06-02T09:56:58.000000Z,640.0,CADC0872|CADC0874|CADC0888,3,872,1.0,0.586420446440341,162|306|1656
951,2022-06-02T09:47:32.000000Z,2022-06-02T09:51:21.000000Z,229.0,CADC0873,1,230,1.0,0.4128036627312275,606
953,2022-06-02T09:50:36.000000Z,2022-06-02T09:55:08.000000Z,272.0,CADC0872|CADC0873|CADC0888,3,436,1.0,0.41215607815514654,163|607|1656
955,2022-06-02T09:54:07.000000Z,2022-06-02T09:58:02.000000Z,235.0,CADC0872|CADC0888,2,242,0.7326904761904762,0.3935693981104455,164|1657
956,2022-06-02T09:55:10.000000Z,2022-06-02T09:58:59.000000Z,229.0,CADC0873,1,230,0.3724512454495211,0.372451245449521,608
957,2022-06-02T09:56:52.000000Z,2022-06-02T10:06:31.000000Z,579.0,CADC0874|CADC0888|CADC0892,3,582,1.0,0.6620793204664495,307|957|1657
958,2022-06-02T09:58:03.000000Z,2022-06-02T10:04:07.000000Z,364.0,CADC0872|CADC0873|CADC0888,3,519,1.0,0.45337339446857716,165|609|1658
959,2022-06-02T09:59:37.000000Z,2022-06-02T09:59:42.000000Z,5.0,CADC0892,1,3,0.56,0.48,957
960,2022-06-02T10:01:57.000000Z,2022-06-02T10:06:43.000000Z,286.0,CADC0872|CADC0873,2,460,1.0,0.4091223282866181,166|610
961,2022-06-02T10:05:12.000000Z,2022-06-02T10:09:28.000000Z,256.0,CADC0872|CADC0888,2,215,0.4026349103243095,0.38896865427209093,167|1659
962,2022-06-02T10:06:17.000000Z,2022-06-02T10:15:48.000000Z,571.0,CADC0873|CADC0874|CADC0888,3,792,1.0,0.5778499072825286,308|611|1659
963,2022-06-02T10:08:52.000000Z,2022-06-02T10:13:11.000000Z,259.0,CADC0872|CADC0888,2,222,0.5631904761904761,0.38669119151081116,168|1660
964,2022-06-02T10:10:30.000000Z,2022-06-02T10:14:20.000000Z,230.0,CADC0873,1,227,0.3752686987833237,0.3687272343577857,612
965,2022-06-02T10:12:10.000000Z,2022-06-02T10:13:37.000000Z,87.0,CADC0888|CADC0894,2,84,1.0,0.727779461929786,1661|1768
966,2022-06-02T10:13:13.000000Z,2022-06-02T10:17:35.000000Z,262.0,CADC0872,1,253,0.3982778635536078,0.3841131861940212,169
967,2022-06-02T10:14:22.000000Z,2022-06-02T10:18:44.000000Z,262.0,CADC0873|CADC0888,2,262,0.8448715728715732,0.37059287171506544,613|1661
968,2022-06-02T10:15:39.000000Z,2022-06-02T10:25:13.000000Z,574.0,CADC0874|CADC0892,2,676,1.0,0.6845261626567652,309|960
969,2022-06-02T10:16:42.000000Z,2022-06-02T10:21:17.000000Z,275.0,CADC0872|CADC0888,2,234,1.0,0.4723167730055908,170|1662
970,2022-06-02T10:18:27.000000Z,2022-06-02T10:22:27.000000Z,240.0,CADC0873|CADC0892,2,224,1.0,0.41309674186631407,614|961
971,2022-06-02T10:19:42.000000Z,2022-06-02T10:20:02.000000Z,20.0,CADC0888|CADC0894,2,2,0.4020289855072464,0.35343897720177886,1663|1769
972,2022-06-02T10:20:57.000000Z,2022-06-02T10:26:30.000000Z,333.0,CADC0872|CADC0892|CADC0894,3,229,0.59,0.3930292392332855,171|961|1769
973,2022-06-02T10:22:28.000000Z,2022-06-02T10:27:47.000000Z,319.0,CADC0873,1,291,0.6345284880972875,0.3889590593533103,615
974,2022-06-02T10:23:44.000000Z,2022-06-02T10:25:45.000000Z,121.0,CADC0888|CADC0892,2,119,1.0,0.8051700191215336,962|1663
975,2022-06-02T10:25:07.000000Z,2022-06-02T10:35:12.000000Z,605.0,CADC0874|CADC0888,2,615,0.97,0.6277677248342518,310|1664
976,2022-06-02T10:26:33.000000Z,2022-06-02T10:30:45.000000Z,252.0,CADC0872|CADC0892,2,169,0.505054895292903,0.39106052300421723,172|963
977,2022-06-02T10:27:49.000000Z,2022-06-02T10:31:50.000000Z,241.0,CADC0873|CADC0888|CADC0894,3,238,0.6500465556092263,0.3905362379485218,616|1665|1770
979,2022-06-02T10:30:48.000000Z,2022-06-02T10:35:37.000000Z,289.0,CADC0872|CADC0894,2,213,0.47,0.3883461585029505,173|1770
980,2022-06-02T10:31:52.000000Z,2022-06-02T10:36:50.000000Z,298.0,CADC0873|CADC0888|CADC0892,3,396,1.0,0.5402520813314946,617|964|1665
981,2022-06-02T10:33:12.000000Z,2022-06-02T10:35:17.000000Z,125.0,CADC0888,1,15,0.94,0.7180899312597542,1666
982,2022-06-02T10:35:13.000000Z,2022-06-02T10:45:30.000000Z,617.0,CADC0872|CADC0874|CADC0892,3,898,0.9818887280118732,0.6018044435908649,174|311|965
983,2022-06-02T10:36:32.000000Z,2022-06-02T10:41:19.000000Z,287.0,CADC0873|CADC0888|CADC0894,3,311,0.98,0.39723012172197025,618|1667|1771
984,2022-06-02T10:38:00.000000Z,2022-06-02T10:38:12.000000Z,12.0,CADC0888|CADC0892,2,5,0.848,0.5625269841269841,965|1667
985,2022-06-02T10:40:18.000000Z,2022-06-02T10:44:38.000000Z,260.0,CADC0872|CADC0888|CADC0892,3,297,1.0,0.5216207509071733,175|966|1667
986,2022-06-02T10:41:22.000000Z,2022-06-02T10:45:30.000000Z,248.0,CADC0873|CADC0888,2,261,0.99,0.39450429232480394,619|1668
988,2022-06-02T10:44:37.000000Z,2022-06-02T10:56:24.000000Z,707.0,CADC0872|CADC0873|CADC0874|CADC0888|CADC0894,5,1324,1.0,0.597020105755429,176|312|620|1669|1772
989,2022-06-02T10:46:07.000000Z,2022-06-02T10:46:42.000000Z,35.0,CADC0888,1,3,0.4891666666666666,0.3955555555555555,1669
990,2022-06-02T10:48:02.000000Z,2022-06-02T10:53:35.000000Z,333.0,CADC0872|CADC0888,2,190,0.99,0.39719691551373093,177|1669
991,2022-06-02T10:50:10.000000Z,2022-06-02T10:54:45.000000Z,275.0,CADC0873|CADC0888|CADC0892,3,217,0.442733389026088,0.365363775147228,621|968|1669
992,2022-06-02T10:51:07.000000Z,2022-06-02T10:51:17.000000Z,10.0,CADC0888,1,2,0.6231904761904762,0.487968613578534,1670
993,2022-06-02T10:53:02.000000Z,2022-06-02T10:57:58.000000Z,296.0,CADC0872|CADC0894,2,419,1.0,0.6157648796859175,178|1773
994,2022-06-02T10:54:49.000000Z,2022-06-02T10:58:59.000000Z,250.0,CADC0873,1,205,0.4472006564296161,0.3681060864364136,622
995,2022-06-02T10:56:20.000000Z,2022-06-02T11:05:24.000000Z,544.0,CADC0874|CADC0888|CADC0892,3,582,1.0,0.678701241689029,313|970|1670
996,2022-06-02T10:57:49.000000Z,2022-06-02T11:02:20.000000Z,271.0,CADC0872,1,272,1.0,0.5106784090303935,179
997,2022-06-02T10:58:52.000000Z,2022-06-02T11:03:38.000000Z,286.0,CADC0873|CADC0888|CADC0892,3,271,1.0,0.4161638202691933,623|971|1670
998,2022-06-02T10:59:37.000000Z,2022-06-02T11:00:52.000000Z,75.0,CADC0888,1,4,0.4241937599437599,0.3798800682799424,1671
999,2022-06-02T11:00:59.000000Z,2022-06-02T11:07:52.000000Z,413.0,CADC0892|CADC0894,2,426,1.0,0.7356314865348089,971|1774
1000,2022-06-02T11:02:22.000000Z,2022-06-02T11:07:34.000000Z,312.0,CADC0872|CADC0888,2,202,0.5226309523809524,0.39066836421448703,180|1671
1001,2022-06-02T11:03:43.000000Z,2022-06-02T11:08:40.000000Z,297.0,CADC0873,1,213,0.4166402071885251,0.36584726716579674,624
1002,2022-06-02T11:05:27.000000Z,2022-06-02T11:14:09.000000Z,522.0,CADC0874|CADC0888|CADC0892,3,673,1.0,0.6811653650754514,314|972|1672
1003,2022-06-02T11:07:38.000000Z,2022-06-02T11:12:09.000000Z,271.0,CADC0872|CADC0892,2,180,0.4771789098595255,0.380622882019751,181|973
1004,2022-06-02T11:08:43.000000Z,2022-06-02T11:14:43.000000Z,360.0,CADC0873|CADC0894,2,279,0.4666212594364438,0.36830599891863813,625|1775
1005,2022-06-02T11:10:22.000000Z,2022-06-02T11:10:30.000000Z,8.0,CADC0888|CADC0892,2,2,0.37,0.33856385214668866,973|1673
1006,2022-06-02T11:11:57.000000Z,2022-06-02T11:19:28.000000Z,451.0,CADC0872|CADC0888|CADC0892|CADC0894,4,343,1.0,0.4337750863471024,182|973|1673|1775
1007,2022-06-02T11:13:12.000000Z,2022-06-02T11:24:11.000000Z,659.0,CADC0874|CADC0892,2,649,1.0,0.6012698439472879,315|974
1008,2022-06-02T11:14:45.000000Z,2022-06-02T11:21:20.000000Z,395.0,CADC0873|CADC0888|CADC0894,3,636,1.0,0.5589705008724914,626|1673|1776
1009,2022-06-02T11:17:42.000000Z,2022-06-02T11:18:02.000000Z,20.0,CADC0888,1,2,0.437,0.3685,1674
1010,2022-06-02T11:19:30.000000Z,2022-06-02T11:26:21.000000Z,411.0,CADC0872|CADC0873|CADC0888,3,626,1.0,0.39750173126162847,183|627|1674
1011,2022-06-02T11:20:38.000000Z,2022-06-02T11:23:42.000000Z,184.0,CADC0892,1,180,1.0,0.7659000396418558,975
1012,2022-06-02T11:22:02.000000Z,2022-06-02T11:25:31.000000Z,209.0,CADC0888|CADC0894,2,23,0.6022698412698413,0.3759381365238078,1675|1777
1013,2022-06-02T11:23:07.000000Z,2022-06-02T11:24:44.000000Z,97.0,CADC0888|CADC0892,2,16,0.4941666666666666,0.3576859922923041,976|1675
1014,2022-06-02T11:24:19.000000Z,2022-06-02T11:35:30.000000Z,671.0,CADC0872|CADC0874,2,1008,1.0,0.5716876510444843,184|316
1015,2022-06-02T11:26:17.000000Z,2022-06-02T11:31:51.000000Z,334.0,CADC0873|CADC0888,2,331,0.5734998371301249,0.3728930021920832,628|1675
1016,2022-06-02T11:27:22.000000Z,2022-06-02T11:30:52.000000Z,210.0,CADC0888|CADC0892|CADC0894,3,32,0.95,0.5468720574676,976|1676|1777
1017,2022-06-02T11:30:10.000000Z,2022-06-02T11:36:01.000000Z,351.0,CADC0872|CADC0888|CADC0892,3,336,0.6260000000000001,0.39294182385116966,185|976|1677
1018,2022-06-02T11:31:53.000000Z,2022-06-02T11:37:02.000000Z,309.0,CADC0873,1,310,0.3724512454495211,0.3724512454495211,629
1019,2022-06-02T11:32:54.000000Z,2022-06-02T11:33:00.000000Z,6.0,CADC0894,1,2,0.4744186307113939,0.3957510659177963,1778
1020,2022-06-02T11:34:05.000000Z,2022-06-02T11:35:11.000000Z,66.0,CADC0892|CADC0894,2,19,0.86,0.40032778967682947,977|1778
1021,2022-06-02T11:35:32.000000Z,2022-06-02T11:45:41.000000Z,609.0,CADC0872|CADC0874|CADC0888,3,919,0.6459675270543095,0.5600650507187966,186|317|1678
1022,2022-06-02T11:36:34.000000Z,2022-06-02T11:42:24.000000Z,350.0,CADC0873|CADC0888|CADC0892|CADC0894,4,343,0.9,0.37756948029724513,630|977|1678|1778
1023,2022-06-02T11:39:05.000000Z,2022-06-02T11:40:51.000000Z,106.0,CADC0892,1,91,1.0,0.7777528938755977,978
1024,2022-06-02T11:40:12.000000Z,2022-06-02T11:46:20.000000Z,368.0,CADC0872|CADC0888,2,313,0.5382857142857145,0.39174138671783776,187|1679
1025,2022-06-02T11:42:17.000000Z,2022-06-02T11:47:50.000000Z,333.0,CADC0873|CADC0894,2,513,1.0,0.5023560493966075,631|1779
1026,2022-06-02T11:43:52.000000Z,2022-06-02T11:43:58.000000Z,6.0,CADC0888|CADC0892,2,2,0.75,0.589,979|1679
1027,2022-06-02T11:45:42.000000Z,2022-06-02T11:56:10.000000Z,628.0,CADC0872|CADC0874|CADC0888|CADC0892,4,944,1.0,0.5722831621429258,188|318|979|1680
1028,2022-06-02T11:47:22.000000Z,2022-06-02T11:52:41.000000Z,319.0,CADC0873|CADC0888,2,296,0.7323444086463061,0.37444728909823605,632|1680
1029,2022-06-02T11:48:24.000000Z,2022-06-02T11:51:10.000000Z,166.0,CADC0892,1,33,0.64,0.45144949494949493,980
1031,2022-06-02T11:51:07.000000Z,2022-06-02T11:56:58.000000Z,351.0,CADC0872|CADC0888|CADC0894,3,322,0.8596410834386344,0.39605347151751713,189|1681|1780
1032,2022-06-02T11:52:42.000000Z,2022-06-02T11:59:12.000000Z,390.0,CADC0873,1,358,0.6752477914749389,0.3808809168652704,633
1033,2022-06-02T11:53:59.000000Z,2022-06-02T11:55:15.000000Z,76.0,CADC0892|CADC0894,2,15,0.5334523809523809,0.38318572546842444,981|1780
1034,2022-06-02T11:55:57.000000Z,2022-06-02T12:11:35.000000Z,938.0,CADC0874|CADC0888,2,916,1.0,0.6784893091424745,319|1682
1035,2022-06-02T11:57:00.000000Z,2022-06-02T12:04:39.000000Z,459.0,CADC0872|CADC0888|CADC0892,3,410,1.0,0.4558327292603622,190|981|1682
1036,2022-06-02T11:58:33.000000Z,2022-06-02T12:05:50.000000Z,437.0,CADC0873|CADC0892,2,396,1.0,0.47750288460541407,634|982
1038,2022-06-02T12:01:30.000000Z,2022-06-02T12:05:58.000000Z,268.0,CADC0894,1,245,1.0,0.7281446159706905,1781
1039,2022-06-02T12:04:43.000000Z,2022-06-02T12:09:17.000000Z,274.0,CADC0872,1,275,0.9380768554431966,0.5328580426328894,191
1040,2022-06-02T12:05:57.000000Z,2022-06-02T12:10:52.000000Z,295.0,CADC0873|CADC0888,2,298,1.0,0.4681197440266795,635|1684
1041,2022-06-02T12:07:48.000000Z,2022-06-02T12:09:17.000000Z,89.0,CADC0888|CADC0892,2,10,0.5294523809523809,0.41675285270285267,983|1684
1042,2022-06-02T12:09:21.000000Z,2022-06-02T12:15:19.000000Z,358.0,CADC0872,1,359,0.8977306266280378,0.5070262388339054,192
1043,2022-06-02T12:10:37.000000Z,2022-06-02T12:16:52.000000Z,375.0,CADC0873|CADC0888,2,311,0.4560144043917881,0.3676816074292355,636|1685
1044,2022-06-02T12:11:47.000000Z,2022-06-02T12:26:03.000000Z,856.0,CADC0874|CADC0888|CADC0892|CADC0894,4,897,1.0,0.6278194991033459,320|984|1685|1782
1045,2022-06-02T12:14:47.000000Z,2022-06-02T12:21:22.000000Z,395.0,CADC0872|CADC0888|CADC0894,3,381,1.0,0.5087635812823563,193|1685|1782
1046,2022-06-02T12:16:57.000000Z,2022-06-02T12:23:07.000000Z,370.0,CADC0873|CADC0888,2,373,0.993809113789906,0.4373074227652899,637|1686
1047,2022-06-02T12:18:12.000000Z,2022-06-02T12:19:47.000000Z,95.0,CADC0888,1,12,0.9383333333333332,0.5268670005154785,1686
1048,2022-06-02T12:20:47.000000Z,2022-06-02T12:26:55.000000Z,368.0,CADC0872|CADC0888,2,332,1.0,0.5231588301645823,194|1687
